n_start,t,dx_profile,corr_peak,dx_peak,dx_corr
1000000,546,33,0.63285132,33,-8.3738353
1000000,547,50.976179,0.49310101,50,14.854246
1000000,548,71.903019,0.34625682,72,29.495713
1000000,549,79.37704,0.32072862,79,11.645345
1000000,550,-16.395281,0.52664274,-16,-23.303808
1000000,551,24.833327,0.43883018,25,19.922967
1000000,552,-1.5001478,0.39013152,-1,-43.253108
1000000,553,82.534436,0.36311159,82,5.1077639
1000000,554,97.707445,0.54141905,97,62.637237
1000000,555,46.390841,0.63861902,47,-35.153648
1000000,556,12.059337,0.58304153,12,16.592557
1000000,557,-50.499852,0.42874651,-51,19.807308
1000000,558,-21.191335,0.69023515,-21,-16.916952
1000000,559,-91.832791,0.39965472,-91,-21.863146
1000000,560,77.382885,0.34247115,77,-31.118044
1000000,561,71.107336,0.55912723,71,-43.656214
1000000,562,46.961575,0.56213608,47,18.448002
1000000,563,-55.076149,0.57343234,-55,-47.084479
1000000,564,-83.877373,0.56324687,-84,11.522742
1000000,565,-254.48649,0.68822044,-254,0.25971756
1000000,566,-177.01975,0.47994874,-177,23.547151
1000000,567,-134.96157,0.50138712,-135,-56.175281
1000000,568,-114.69403,0.58398807,-115,-16.715448
1000000,569,-111.1224,0.2732491,-112,18.512731
1000000,570,157.88906,0.60202004,157,-51.374193
1000000,571,89.01975,0.44387287,89,18.940159
1000000,572,206.05397,0.60001332,206,7.7303786
1000000,573,190.59977,0.53782982,191,-15.05904
1000000,574,276.06361,0.46314896,277,-49.564663
1000000,575,90.444884,0.40259724,91,-62.964897
1000000,576,45,0.55316887,45,46.509823
1000000,577,-62.950773,0.46395651,-63,24.5581
1000000,578,91.230623,0.38322628,91,-9.4341784
1000000,579,91.281745,0.43345889,91,-12.445844
1000000,580,6.6896307,0.80478452,7,0.37320845
1000000,581,-274.13142,0.49848482,-274,27.963614
1000000,582,-224.63266,0.29461862,-224,25.838724
1000000,583,-307.3909,0.61111018,-307,6.9868045
1000000,584,-287.31643,0.82037862,-287,-1.6087943
1000000,585,-293.10215,0.56755923,-293,1.0422817
1000000,586,117.94218,0.36712659,118,-12.878269
1000000,587,98.707752,0.25243214,98,2.8799053
1000000,588,102.98759,0.51122445,103,7.5361804
1000000,589,217.09348,0.33774756,217,-47.331957
1000000,590,247.79767,0.33732002,248,-55.030701
1000000,591,206.84983,0.56954109,207,-50.553326
1000000,592,229.86017,0.46775555,230,-37.276532
1000000,593,119.69449,0.58501342,120,29.980094
1000000,594,-31.859829,0.29570296,-32,-44.330913
1000000,595,-86.001951,0.489131,-86,-0.32207597
1000000,596,-103.258,0.47991666,-103,-17.729029
1000000,597,-104.29984,0.38115125,-104,21.691311
1000000,598,-77.388801,0.42341777,-78,-39.00244
1000000,599,-72.264474,0.46403064,-72,39.080713
1000000,600,-35.42231,0.52676135,-36,-34.21295
1000000,601,-75.355361,0.54847748,-76,0.1555
1000000,602,-131.33351,0.65721669,-131,56.74337
1000000,603,-155.30569,0.36895001,-155,-17.960059
1000000,604,-77.966636,0.53430489,-79,18.105897
1000000,605,-37.215779,0.46038449,-37,28.806474
1000000,606,39.248089,0.38316087,39,-6.691774
1000000,607,47.238924,0.47218903,47,-4.2453657
1000000,608,61.855217,0.60047981,62,56.099992
1000000,609,-3.9090604,0.44064675,-3,-50.875398
1000000,610,-105.82178,0.44247418,-106,45.972478
1000000,611,-211.07441,0.20097181,-211,36.612532
1000000,612,-95.213367,0.44872843,-96,-62.751594
1000000,613,-59.615867,0.41659519,-60,-44.783643
1000000,614,-98.475812,0.5941928,-98,34.237786
1000000,615,-116.19666,0.38131276,-117,-2.9970265
1000000,616,-18.641931,0.76054025,-18,-1.2689885
1000000,617,-93.223525,0.45860914,-93,52.976902
1000000,618,-37.250959,0.52136586,-38,-49.835128
1000000,619,18.915865,0.71729638,18,-15.58927
1000000,620,42.166472,0.69056309,43,2.4158971
1000000,621,58.745822,0.84732559,58,-2.7382122
1000000,622,63.746786,0.60840626,64,-1.3328474
1000000,623,-24.899595,0.57645761,-24,-20.160469
1000000,624,-33.167499,0.47916384,-33,61.934013
1000000,625,16.454337,0.33149997,16,4.2136468
1000000,626,-61.116554,0.47250887,-60,-38.374617
1000000,627,-16.439267,0.36527341,-17,20.820173
1000000,628,7.9112043,0.5153431,8,8.3731286
1000000,629,66.761008,0.4953712,67,41.95144
1000000,630,68.440159,0.40435629,69,-55.997355
1000000,631,186.99979,0.79704869,186,-0.08112325
1000000,632,126.48535,0.34050486,127,-52.958925
1000000,633,96.699082,0.46165766,97,0.04357848
1000000,634,-133.29441,0.285412,-133,-2.6020815
1000000,635,-31.072052,0.42459694,-32,13.301804
1000000,636,21.791957,0.46103436,22,40.164092
1000000,637,43.002986,0.35433125,43,17.852831
1000000,638,-0.98270088,0.4750294,-1,-3.8998236
1000000,639,265.24158,0.77126411,265,-0.19543737
1000000,640,210.34737,0.3552455,211,39.911715
1000000,641,216.83119,0.56641683,216,15.792475
1000000,642,99.791087,0.32222652,100,-19.138618
1000000,643,165.2729,0.54241203,165,-45.615253
1000000,644,15.099481,0.49034932,15,9.4465707
1000000,645,-29.215433,0.36391264,-29,23.308547
1000000,646,-254.95521,0.85311998,-254,0.63595576
1000000,647,-149.00601,0.52861728,-149,5.8304018
1000000,648,-261.91845,0.31046552,-262,62.244828
1000000,649,-30.55644,0.404883,-31,35.236262
1000000,650,41.829066,0.44686731,41,-32.72237
1000000,651,83.12402,0.60888692,83,50.382991
1000000,652,131.57869,0.46646256,131,-52.771862
1000000,653,47.530834,0.46459031,48,-46.601609
1000000,654,-140.58247,0.30635819,-140,12.814219
1000000,655,-151.47029,0.37472558,-151,-23.415791
1000000,656,30.580859,0.48546589,30,-48.964273
1000000,657,-27.366752,0.45646259,-27,32.521678
1000000,658,148.44816,0.45466665,148,37.161338
1000000,659,45.109933,0.3406493,45,14.909781
1000000,660,24.787196,0.56476259,25,49.036804
1000000,661,-102.60785,0.34000503,-102,-57.944698
1000000,662,85.118208,0.61639165,85,-51.851051
1000000,663,188.36585,0.48861438,188,26.129032
1000000,664,246.78216,0.48813983,247,23.856345
1000000,665,206.00032,0.56232386,207,5.2884112
1000000,666,264.85527,0.55283956,265,50.800439
1000000,667,-38.305093,0.40351064,-38,31.221225
1000000,668,-182.41567,0.79174948,-182,0.19662918
1000000,669,-159.17849,0.76782689,-159,-1.0504634
1000000,670,-91.174407,0.77506831,-92,1.3431773
1000000,671,-171.91714,0.86203438,-172,0.6701506
1000000,672,-90.363156,0.58460856,-90,-17.117392
1000000,673,19.521548,0.50475122,19,-54.413712
1000000,674,73.97782,0.32014246,73,-25.047321
1000000,675,98.10391,0.5396646,98,-19.868748
1000000,676,156.08417,0.34904382,156,-64
1000000,677,223.44563,0.52399666,223,-59.878819
1000000,678,152.78305,0.41993567,154,4.0266324
1000000,679,105.27464,0.58911874,106,-6.4111869
1000000,680,40.433161,0.77450653,40,-0.40528146
1000000,681,-36.51447,0.83989756,-36,0.32742656
1000000,682,-40.89559,0.74471606,-41,0.28492306
1000000,683,-174.34464,0.68683547,-175,-0.074066973
1000000,684,-194.50838,0.7022966,-194,0.47003702
1000000,685,-269.42382,0.84208767,-269,-0.74878861
1000000,686,-250.07337,0.81205433,-250,0.14603839
1000000,687,-250.1872,0.81805811,-251,-1.0586209
1000000,688,-126.23774,0.41241879,-126,-39.807067
1000000,689,-58.730525,0.48060351,-60,-53.269635
1000000,690,-59.40103,0.5778571,-59,-41.751119
1000000,691,-6.8711578,0.43873922,-8,-44.334651
1000000,692,-37.973043,0.58263903,-37,-55.026677
1000000,693,-77.43344,0.34136887,-77,-23.183172
1000000,694,-145.43474,0.46943664,-145,50.217609
1000000,695,28.4178,0.44108347,28,-12.643897
1000000,696,139.74062,0.54705962,140,-24.282444
1000000,697,90.994534,0.45359431,90,-62.223893
1000000,698,144.94075,0.39976307,144,53.726996
1000000,699,282.85386,0.71259832,283,-4.5106327
1000000,700,89.999978,0.61845085,90,10.056067
1000000,701,-137.34013,0.37738062,-137,-13.6588
1000000,702,-63.278441,0.57974437,-63,3.2361202
1000000,703,50.60919,0.40895162,50,-58.843092
1000000,704,-103.51901,0.6127543,-103,-34.134514
1000000,705,-42.067136,0.44529384,-42,32.54514
1000000,706,35.911343,0.43482828,36,-7.04256
1000000,707,-14.555846,0.52741128,-14,-14.153112
1000000,708,-285.94601,0.53032563,-285,-64
1000000,709,-191.00897,0.40111433,-192,-47.843929
1000000,710,10.041051,0.38552433,10,42.941328
1000000,711,89.454849,0.43904945,89,-56.942785
1000000,712,143.18487,0.5577148,143,-13.292264
1000000,713,276.42532,0.85475795,276,0.41047057
1000000,714,213.31486,0.72335323,214,-0.05548063
1000000,715,26.3157,0.69636588,26,29.620939
1000000,716,0.15482553,0.42064784,0,-25.407692
1000000,717,-123.18487,0.48435594,-123,-52.404797
1000000,718,-108.31804,0.37267893,-108,62.094233
1000000,719,-85.545726,0.4792982,-86,-47.280036
1000000,720,-125.76306,0.3496972,-125,55.350073
1000000,721,-146.76364,0.43473172,-146,0.040094115
1000000,722,-47.344656,0.49653629,-47,44.938272
1000000,723,-12.457928,0.58884687,-13,-35.147494
1000000,724,43.187297,0.38383765,43,43.311604
1000000,725,13.679057,0.41756813,13,-23.361189
1000000,726,53.305838,0.53165263,53,-55.236478
1000000,727,76.506296,0.4774775,76,-5.3043332
1000000,728,114.6472,0.53144373,115,-1.6390945
1000000,729,144.85562,0.46150212,145,34.76903
1000000,730,167.12941,0.44209987,167,55.660747
1000000,731,72.160299,0.58024937,72,9.5752562
1000000,732,18.028676,0.42680105,18,30.397944
1000000,733,40.690877,0.46619065,40,-24.081188
1000000,734,-3.8906008,0.39770957,-4,39.891408
1000000,735,37.977313,0.35068542,38,-58.117325
1000000,736,79.968778,0.37721838,80,-40.535232
1000000,737,115.13215,0.49144588,115,44.858673
1000000,738,0.46204512,0.39408472,1,-21.802074
1000000,739,-0.68864612,0.50230776,0,-1.2722609
1000000,740,-19.491032,0.53228431,-19,-24.435995
1000000,741,-116.28838,0.44554845,-116,31.113389
1000000,742,-218.32247,0.48584576,-218,18.6194
1000000,743,-220.27923,0.46732254,-220,-36.807201
1000000,744,-160.55606,0.38285528,-161,-1.8755541
1000000,745,-197.82991,0.2830618,-198,-34.789834
1000000,746,-55.316122,0.39856584,-55,18.044317
1000000,747,59.264867,0.53159839,59,2.7328904
1000000,748,-34.018195,0.36585406,-34,-38.148592
1000000,749,-138.95609,0.45967266,-139,12.984626
1000000,750,89.340482,0.38104966,89,-21.753144
1000000,751,117.47823,0.37722555,117,16.42852
1000000,752,115.97216,0.32961138,116,-54.179932
1000000,753,291.11595,0.6183354,291,34.337723
1000000,754,310.86163,0.60881926,311,-9.6716729
1000000,755,102.65211,0.50963351,103,-10.547445
1000000,756,14.965724,0.3357324,15,-52.801268
1000000,757,-50.325509,0.55691501,-50,-54.124148
1000000,758,-61.183976,0.52242472,-61,-0.70991942
1000000,759,-32.828413,0.42388311,-33,-28.688008
1000000,760,52.925197,0.44809815,52,55.682025
1000000,761,-39.530634,0.50536398,-39,-47.951773
1000000,762,28.684978,0.64485401,29,-29.778895
1000000,763,55.264792,0.42387718,55,-59.124734
1000000,764,25.207998,0.37542856,25,27.036249
1000000,765,42.20304,0.50056089,43,-28.215439
1000000,766,171.47091,0.42492636,171,-26.548843
1000000,767,94.472461,0.52582686,94,-62.026146
1000000,768,25.758469,0.29704709,26,-64
1000000,769,-163.4403,0.5685021,-163,64
1000000,770,-222.13831,0.76058644,-222,1.8664858
1000000,771,-160.45109,0.64765018,-161,6.6699477
1000000,772,-150.06895,0.42413187,-150,31.029305
1000000,773,-183.43314,0.55588688,-183,-50.877232
1000000,774,88.918826,0.32777683,89,-2.3867584
1000000,775,113.59512,0.57396113,113,16.860507
1000000,776,114.41094,0.31689555,115,-33.256248
1000000,777,254,0.37976456,254,7.9626347
1000000,778,141.15711,0.56183777,141,55.680896
1000000,779,50.22346,0.44043304,50,-58.621636
1000000,780,15.404875,0.48230907,16,16.429346
1000000,781,-54.637915,0.52912811,-55,-51.745039
1000000,782,-258.23754,0.87052595,-258,-2.1729563
1000000,783,-62.489606,0.43166152,-63,-57.849912
1000000,784,-58.964375,0.4962884,-59,8.2519396
1000000,785,-33.00092,0.42432282,-33,7.2211745
1000000,786,-129.23076,0.40025089,-129,-23.756964
1000000,787,-23.288685,0.36610849,-23,-3.4510325
1000000,788,-67.548316,0.52268755,-67,57.142936
1000000,789,-131.52516,0.71962359,-131,52.604981
1000000,790,-77.655631,0.42485745,-78,40.047646
1000000,791,79.378757,0.47052303,79,56.270997
1000000,792,79.382217,0.60550051,79,-49.979795
1000000,793,33.313958,0.40008209,33,32.728492
1000000,794,135.26608,0.3641233,135,11.856833
10000000,0,-11.951478,0.39308207,-12,-16.099177
10000000,1,-59.36049,0.40669663,-59,50.381776
10000000,2,-96.185209,0.55193878,-96,45.711423
10000000,3,-28.491218,0.46191869,-29,-26.557728
10000000,4,22.143709,0.52715997,22,49.074356
10000000,5,86.604695,0.55917065,86,-59.364555
10000000,6,155.95559,0.54918718,156,3.4330853
10000000,7,190.85629,0.50159263,191,-55.630963
10000000,8,149.0931,0.47886456,149,-31.780191
10000000,9,104.11351,0.37908074,104,-49.393837
10000000,10,62.587705,0.49910651,63,-16.873028
10000000,11,31.57142,0.44338103,31,-57.278033
10000000,12,-11.083084,0.80016052,-11,2.6469753
10000000,13,16.946948,0.52137457,17,-22.044674
10000000,14,85.005048,0.5075398,85,-21.637974
10000000,15,62.460635,0.26144114,63,18.314127
10000000,16,16.872361,0.68125413,18,2.2306639
10000000,17,47.177521,0.42840883,47,-9.2241346
10000000,18,66.638583,0.45392545,67,6.4092395
10000000,19,-37.591567,0.72913955,-37,-2.1450532
10000000,20,-75.095528,0.63243235,-75,1.591191
10000000,21,-106.58314,0.70291167,-107,-0.3524635
10000000,22,-69.362015,0.8169494,-70,-0.6846336
10000000,23,-166.2114,0.93220884,-166,-0.14631249
10000000,24,-157.49185,0.70690374,-158,3.0274079
10000000,25,-80.850259,0.38364641,-81,-0.11742612
10000000,26,-54.993011,0.40217866,-55,-61.458132
10000000,27,-133.98467,0.49611479,-133,26.701155
10000000,28,-86.449402,0.37421631,-87,-8.305709
10000000,29,-38.814412,0.43611642,-39,-40.234704
10000000,30,32.984856,0.4575869,32,34.055083
10000000,31,60.176779,0.2979049,60,18.049209
10000000,32,22.09061,0.41480068,22,-16.503562
10000000,33,33.771931,0.39561004,34,-32.134277
10000000,34,-99.088494,0.4799299,-99,21.963037
10000000,35,-137.71138,0.41440553,-138,-52.902008
10000000,36,-152.2355,0.33046195,-152,-14.326882
10000000,37,-77.240913,0.37290537,-78,-10.6636
10000000,38,-42.849512,0.41710508,-43,-1.3513996
10000000,39,68.577315,0.46258987,68,15.275041
10000000,40,168.31082,0.49993513,169,-13.850927
10000000,41,158.2355,0.44370683,158,3.1111028
10000000,42,121.532,0.49290963,122,-62.701285
10000000,43,81.560421,0.29333111,82,-43.739445
10000000,44,78.040236,0.68195581,79,44.828235
10000000,45,-65.3593,0.38937395,-65,52.911784
10000000,46,95.206275,0.4657993,95,-43.448986
10000000,47,92,0.55165131,92,54.827813
10000000,48,16.128043,0.64493785,16,17.389611
10000000,49,94.875818,0.46347076,94,-64
10000000,50,129.81697,0.505183,129,-7.2762437
10000000,51,-42.650045,0.7479218,-42,-0.34674633
10000000,52,-74.473594,0.60002554,-74,-31.103605
10000000,53,51.823387,0.638184,51,53.217575
10000000,54,10.603528,0.56182258,11,8.0470289
10000000,55,-36.83092,0.58661538,-36,2.9899572
10000000,56,-52.343006,0.26473835,-52,53.200773
10000000,57,-22.786884,0.45129817,-23,-23.406976
10000000,58,-125.48268,0.58485563,-125,15.733495
10000000,59,-350.56455,0.4735536,-350,-44.196099
10000000,60,-338.96414,0.418932,-339,-64
10000000,61,-310.75558,0.51129277,-311,-19.357495
10000000,62,-262.65433,0.35603085,-263,-5.7366185
10000000,63,10.772557,0.43396934,11,56.834803
10000000,64,295.27258,0.76982386,295,-4.6486202
10000000,65,337.18749,0.81980291,337,0.16356994
10000000,66,308.38787,0.67384197,308,-3.3748556
10000000,67,310.9197,0.54805652,311,45.203067
10000000,68,149.03423,0.5098509,149,-54.163153
10000000,69,-141.91861,0.45752541,-142,52.09474
10000000,70,-159.6514,0.37676603,-160,-57.767371
10000000,71,-64.88477,0.48525318,-65,-64
10000000,72,-106.74048,0.5471187,-106,36.022736
10000000,73,-106.50348,0.42263886,-107,-53.842147
10000000,74,27.873961,0.48262432,28,-3.2428173
10000000,75,-27.981922,0.48294707,-27,-26.879503
10000000,76,-243.96075,0.64031424,-244,-55.438546
10000000,77,-230.26441,0.57517813,-231,6.1722238
10000000,78,-251.96602,0.55020983,-252,-52.165825
10000000,79,-152.80121,0.49955835,-153,57.00248
10000000,80,-131.31081,0.57655886,-132,-16.654532
10000000,81,36.583033,0.70819874,36,0.0091714095
10000000,82,-19.318041,0.68114239,-19,0.11530006
10000000,83,108.64396,0.72327213,109,-6.7279023
10000000,84,68.210738,0.41257382,69,-52.914495
10000000,85,87.322193,0.42133227,88,-14.126083
10000000,86,128.04784,0.32371116,129,62.193018
10000000,87,347.09829,0.8359402,347,0.32231334
10000000,88,248.2171,0.37415363,248,10.854504
10000000,89,70.811473,0.19499316,70,-37.280964
10000000,90,71.463513,0.53157163,71,-53.882465
10000000,91,39.177855,0.45005098,39,21.877103
10000000,92,-129.90345,0.52331285,-130,-30.207962
10000000,93,-197.94591,0.4080127,-197,-19.188744
10000000,94,45,0.6686615,45,48.894482
10000000,95,150.66536,0.44596324,150,-2.8119385
10000000,96,152.79608,0.55413935,152,16.903983
10000000,97,178.23685,0.40434448,178,16.304101
10000000,98,121.65382,0.31308588,121,-41.711513
10000000,99,10.002545,0.50975752,10,51.140437
10000000,100,-84.900583,0.42719356,-85,-59.009056
10000000,101,-271.60481,0.61697435,-271,-57.787317
10000000,102,-245.99663,0.60308308,-246,-22.75694
10000000,103,-118,0.37491484,-118,41.289253
10000000,104,80.463399,0.55752588,80,8.9361773
10000000,105,161.04368,0.41919359,162,-57.332853
10000000,106,277.70042,0.54077727,278,54.270147
10000000,107,306.88298,0.33767499,307,-39.052197
10000000,108,100.67251,0.41590264,101,-25.064538
10000000,109,41.512123,0.43259432,42,26.92558
10000000,110,-163.36983,0.89481089,-163,-0.94481749
10000000,111,-46.70042,0.69124786,-47,-7.8006317
10000000,112,-210.71951,0.80079499,-211,1.6796857
10000000,113,-91.988905,0.3985353,-92,29.293097
10000000,114,-224.35307,0.25685834,-224,-56.789071
10000000,115,-120.2688,0.25055509,-121,-17.529274
10000000,116,-192.17431,0.65416886,-192,-11.497119
10000000,117,-65.285883,0.50573412,-65,36.839664
10000000,118,-54.125236,0.48237733,-54,50.849887
10000000,119,-34.615553,0.61776958,-35,-35.634395
10000000,120,-60.381552,0.6090315,-60,-53.223743
10000000,121,-39.775048,0.68709894,-40,11.06366
10000000,122,-71.994602,0.40889806,-72,38.295019
10000000,123,-2.5583684,0.37606787,-3,-1.5262027
10000000,124,96.99056,0.28107632,97,35.89083
10000000,125,66.160603,0.30794242,66,56.836454
10000000,126,6.0658418,0.34701485,6,-44.977033
10000000,127,-86.285937,0.54828249,-86,-53.662681
10000000,128,-164.09183,0.61253233,-164,16.018235
10000000,129,-231.93089,0.36384826,-232,-52.258096
10000000,130,-107.59204,0.48179617,-108,49.177112
10000000,131,5.1835419,0.38860667,5,53.724338
10000000,132,114.28594,0.84257994,114,0.48672972
10000000,133,149.90574,0.89780927,149,-0.46055381
10000000,134,111.60586,0.7168139,112,-10.053943
10000000,135,103.83647,0.48185632,104,55.097513
10000000,136,58.675944,0.24574027,59,-28.139303
10000000,137,87.105831,0.470408,87,-36.830157
10000000,138,102.28506,0.60817433,103,-27.776244
10000000,139,132.55114,0.50857392,132,3.5030943
10000000,140,194.97651,0.49792789,195,-2.5233299
10000000,141,106.02403,0.53109076,106,17.773795
10000000,142,-15.767981,0.46721125,-15,-14.663475
10000000,143,-39.202331,0.40727497,-39,16.88715
10000000,144,-9.4578096,0.50857112,-9,55.786822
10000000,145,-41.652958,0.2890879,-42,-41.677355
10000000,146,28.993974,0.47186357,29,-24.199312
10000000,147,189.20612,0.4730319,188,-21.539765
10000000,148,247.36301,0.42447301,247,49.683916
10000000,149,225.11362,0.57571837,225,59.947191
10000000,150,-32.548255,0.39844427,-32,-34.377834
10000000,151,13.295859,0.46181573,13,27.398683
10000000,152,-71.543969,0.28934284,-71,8.6166069
10000000,153,-169.21583,0.78498015,-169,-2.6423135
10000000,154,-193.21211,0.81552661,-193,0.087668356
10000000,155,163.67434,0.35903571,163,-3.4940624
10000000,156,52.214093,0.5547633,53,-5.9556219
10000000,157,62.797914,0.42289342,62,-13.622803
10000000,158,-38.318713,0.51489809,-38,-25.110027
10000000,159,12.735253,0.37257236,12,-30.816283
10000000,160,-166.80164,0.7125311,-166,-3.8843568
10000000,161,-40.43259,0.49129686,-40,-9.2151714
10000000,162,-68.433257,0.46561911,-67,21.061542
10000000,163,-1.3040494,0.4457571,-1,-28.929634
10000000,164,-56.587982,0.39559718,-56,-30.711263
10000000,165,-20.548967,0.50778017,-21,-18.358268
10000000,166,-87.463874,0.43366414,-88,-1.1504728
10000000,167,-137.78096,0.45438574,-138,24.203038
10000000,168,-51.518581,0.553138,-52,52.052777
10000000,169,7.0146841,0.53295578,7,-47.001982
10000000,170,-167.76117,0.38286967,-168,-28.535333
10000000,171,-200.63048,0.50418065,-201,-44.015577
10000000,172,-92.486416,0.44126143,-93,60.192734
10000000,173,-117.94587,0.28370757,-118,64
10000000,174,-117.33175,0.44252334,-118,-16.679889
10000000,175,48.543086,0.55422703,48,51.253419
10000000,176,44.37461,0.56519354,44,0.32512344
10000000,177,-46.194212,0.42500231,-46,-51.529312
10000000,178,-28.956597,0.25577129,-29,-4.6559134
10000000,179,-66.305577,0.52861858,-66,52.813255
10000000,180,-135.04555,0.59283099,-134,46.408937
10000000,181,-115.69222,0.4285424,-115,-44.041621
10000000,182,137.08433,0.72871176,136,-8.3066033
10000000,183,99,0.61670076,99,-0.42843163
10000000,184,117.45876,0.71956586,118,-2.070732
10000000,185,154.3609,0.83816473,155,-0.70955684
10000000,186,134.35318,0.69855813,135,3.3233276
10000000,187,-85.005974,0.33005128,-84,15.115346
10000000,188,47.888756,0.54115732,48,46.601764
10000000,189,-108.88542,0.63330366,-109,-14.657769
10000000,190,-162.45004,0.44165855,-163,-27.647691
10000000,191,-104.80691,0.54637421,-106,29.611305
10000000,192,-79.981434,0.5847826,-80,55.571367
10000000,193,-142.10507,0.45533879,-143,40.983444
10000000,194,-67.767774,0.50646967,-68,-8.9211505
10000000,195,-13.423098,0.6645829,-14,-2.5102334
10000000,196,195.26873,0.92262316,195,0.28260312
10000000,197,202.70831,0.70328458,202,0.41103307
10000000,198,40.080187,0.48994928,41,6.5078425
10000000,199,99,0.83366274,99,-0.79757913
10000000,200,134.6191,0.71690169,135,2.2814284
10000000,201,-86.47437,0.50580985,-86,-22.74995
10000000,202,-99.714205,0.40914124,-99,26.173597
10000000,203,-40.807204,0.43261851,-41,29.651926
10000000,204,-22.081303,0.38153842,-22,62.991833
10000000,205,-111.96575,0.57869017,-112,-3.0604233
10000000,206,73.97107,0.36601774,74,-31.745793
10000000,207,190.42855,0.41819273,190,-45.065458
10000000,208,323.10831,0.51236053,323,-5.732077
10000000,209,320.83901,0.46171618,320,6.4359601
10000000,210,335,0.78686361,335,0.69967563
10000000,211,45.006165,0.47313657,45,51.347307
10000000,212,-187.42793,0.48271577,-187,1.1948417
10000000,213,-270.58091,0.44032722,-270,35.698528
10000000,214,-298.6737,0.49306359,-298,7.2853372
10000000,215,-253.08332,0.590942,-253,61.989981
10000000,216,-139.61563,0.41975195,-140,19.397119
10000000,217,96.470436,0.41693415,96,-64
10000000,218,104.38087,0.40544476,104,-3.2678582
10000000,219,119.916,0.33185343,120,-24.677117
10000000,220,143.7448,0.50309939,143,44.73308
10000000,221,117.63839,0.50835733,118,-25.376354
10000000,222,-108.25926,0.40045178,-107,64
10000000,223,-47.964945,0.44384378,-48,-18.073382
10000000,224,-1.6818197,0.60191431,-2,-0.19554874
10000000,225,-90.661482,0.35396197,-90,58.722278
10000000,226,-59.786656,0.39677776,-60,-38.51673
10000000,227,153.66775,0.52304527,152,-62.920863
10000000,228,129.98429,0.49140085,130,64
10000000,229,73.841796,0.45400559,74,46.890916
10000000,230,96.633291,0.33053058,97,-53.272659
10000000,231,-127.81397,0.4579207,-128,46.893734
10000000,232,-137.85314,0.39575893,-137,-28.608956
10000000,233,-228.49514,0.41889135,-228,-53.142562
10000000,234,-267.37267,0.41597235,-267,-37.110779
10000000,235,-250.38824,0.49059442,-251,16.097806
10000000,236,4.9425673,0.69200154,5,0.10132098
10000000,237,69.657079,0.41433397,69,64
10000000,238,147.61895,0.37889614,147,25.041663
10000000,239,146.185,0.73643925,146,0.98831329
10000000,240,125.08564,0.89678785,126,-0.21511569
10000000,241,122.18705,0.67440887,122,3.01027
10000000,242,-79.119618,0.43154982,-78,1.9964065
10000000,243,-47.050549,0.47871579,-47,26.252721
10000000,244,7.6020062,0.51138016,8,6.0650947
10000000,245,117.94187,0.28549474,117,-8.4726337
10000000,246,-136.61699,0.53036986,-136,-64
10000000,247,-48.211813,0.37075866,-49,-50.374567
10000000,248,-74.474581,0.54515707,-74,-21.666633
10000000,249,-117.59287,0.54649123,-118,33.325658
10000000,250,-80.349,0.51572687,-80,0.13371683
10000000,251,157.03618,0.68083885,157,-0.082560207
10000000,252,164.03689,0.43121193,164,62.365632
10000000,253,193.1588,0.45910124,193,22.001586
10000000,254,271.43526,0.64393373,271,4.5506461
10000000,255,244.59574,0.42768206,244,57.760129
10000000,256,268.31139,0.42056539,268,62.279225
10000000,257,166.92466,0.61940713,168,14.607105
10000000,258,122.29569,0.58867544,122,-35.779323
10000000,259,9.1244567,0.49764244,10,-24.61278
10000000,260,-116.79866,0.45208961,-116,-28.014885
10000000,261,-253.72348,0.69696362,-253,1.2485373
10000000,262,-326.30771,0.36642623,-327,4.5461226
10000000,263,-143.6112,0.53327684,-144,-50.336938
10000000,264,-14.988528,0.45101415,-16,-32.924013
10000000,265,-50.265581,0.374946,-50,14.078893
10000000,266,56.083937,0.51399016,55,43.239164
10000000,267,58.417909,0.64501476,59,57.195949
10000000,268,-76.426259,0.55148085,-76,33.315167
10000000,269,-90.38068,0.43592756,-90,32.693899
10000000,270,56.57473,0.44164465,56,6.0904207
10000000,271,-5.6905982,0.39353069,-5,-51.986784
10000000,272,118.58209,0.56079862,118,8.1911332
10000000,273,63.291197,0.54664323,64,23.890586
10000000,274,86.733051,0.39687918,87,27.584832
10000000,275,-85.340931,0.5003562,-85,-8.2092162
10000000,276,-6.9294163,0.61500296,-7,-6.9334559
10000000,277,19.082396,0.45936273,19,-56.237263
10000000,278,21.708803,0.28776981,21,-34.872631
10000000,279,24.381989,0.49739752,24,53.479511
10000000,280,266.85009,0.33278636,266,55.372592
10000000,281,71,0.5792493,71,33.601347
10000000,282,-5.8818505,0.39068702,-6,53.610196
10000000,283,-95,0.62598429,-95,16.155046
10000000,284,-144.2764,0.36641342,-144,62.931884
10000000,285,-346.53894,0.88624434,-346,-0.30476236
10000000,286,-187,0.42038167,-187,64
10000000,287,81.322641,0.40485683,81,61.813556
10000000,288,130.04724,0.61948266,130,60.224253
10000000,289,140.08664,0.46828864,140,-46.79573
10000000,290,313.35241,0.5279997,313,0.68378558
10000000,291,196.10552,0.37389656,196,-46.965692
10000000,292,-60.50533,0.47548282,-60,-64
10000000,293,-47.358255,0.29853862,-47,-11.921209
10000000,294,-159.37084,0.26608494,-159,58.486048
