n_start,t,dx_profile,corr_peak,dx_peak,dx_corr
1000000,590,0,0.95976761,0,-0.052291503
1000000,591,0,0.92704116,0,-0.076011584
1000000,592,17.447235,0.89982097,17,-0.091717562
1000000,593,17.447235,0.89792783,17,-0.13471886
1000000,594,17.447235,0.93544091,17,-0.10413593
1000000,595,17.447235,0.93544091,17,-0.10413593
1000000,596,17.447235,0.88988983,17,-0.060964189
1000000,597,0,0.90779634,0,-0.013015745
1000000,598,0,0.91940298,0,0.020118409
1000000,599,0,0.93841485,0,0.017268085
1000000,600,0,0.93841485,0,0.017268085
1000000,601,0,0.99999683,0,-0.0031601412
1000000,602,0,0.99999683,0,-0.0031601412
1000000,603,0,0.99999683,0,-0.0031601412
1000000,604,0,0.98526092,0,-0.036747834
1000000,605,0,0.98526092,0,-0.036747834
1000000,606,0.52517102,0.9718787,0,-0.11654748
1000000,607,0.52517102,0.9718787,0,-0.11654748
1000000,608,0.52517102,0.9718787,0,-0.11654748
1000000,609,0.52517102,0.96850871,0,-0.079036158
1000000,610,0.52517102,0.95803192,0,-0.077651492
1000000,611,0,0.92491731,0,0.011528337
1000000,612,0,0.92491731,0,0.011528337
1000000,613,0,0.92491731,0,0.011528337
1000000,614,0,0.89995982,0,0.0095742027
1000000,615,0,0.93515868,0,0.036521336
1000000,616,0,0.93968463,0,0.045430486
1000000,617,0,0.93968463,0,0.045430486
1000000,618,0,0.93968463,0,0.045430486
1000000,619,0,0.95130989,0,0.04386047
1000000,620,0,0.95130989,0,0.04386047
1000000,621,0,0.99999693,0,-0.0031792653
1000000,622,0,0.99593572,0,0.0029847612
1000000,623,0,0.99593572,0,0.0029847612
1000000,624,0,0.99593572,0,0.0029847612
1000000,625,0,0.99545882,0,0.00071689593
1000000,626,0,0.99545882,0,0.00071689593
1000000,627,0,0.99987722,0,-0.0033777042
1000000,628,0,0.98343044,0,0.077683491
1000000,629,0,0.98343044,0,0.077683491
1000000,630,0,0.96009262,0,0.12207226
1000000,631,0,0.91693745,0,0.14041064
1000000,632,0,0.91334894,0,0.14193617
1000000,633,0,0.93757935,0,0.052832423
1000000,634,0,0.91746301,0,0.09664195
1000000,635,0,0.94540259,0,0.076331071
1000000,636,0,0.93795399,0,0.022302965
1000000,637,0,0.96096002,0,0.022257396
1000000,638,0,0.91058041,0,0.058686111
1000000,639,0,0.93799892,0,0.010981021
1000000,640,0,0.91698307,0,0.042939419
1000000,641,0,0.94750884,0,0.014591715
1000000,642,0,0.94816267,0,0.014672967
1000000,643,0,0.96593775,0,-0.040686419
1000000,644,0,0.87255059,0,0.064732215
1000000,645,0,0.85234451,0,0.063435184
1000000,646,0,0.85862862,0,0.075923676
1000000,647,0,0.85862862,0,0.075923676
1000000,648,0,0.8358705,0,0.15341346
1000000,649,0,0.94578664,0,0.055772378
1000000,650,0,0.95091415,0,0.037434767
1000000,651,0,0.96363647,0,0.0080057442
1000000,652,0,0.96047622,0,0.026202045
1000000,653,0,0.92880976,0,-0.058222524
1000000,654,0,0.92884296,0,-0.059643089
1000000,655,0,0.94361352,0,-0.036497654
1000000,656,0,0.94559852,0,-0.038035833
1000000,657,0,0.96490917,0,-0.039260858
1000000,658,0,0.98709343,0,0.010559975
1000000,659,0,0.98611016,0,0.0083630324
1000000,660,0,0.94629812,0,-0.010210348
1000000,661,0,0.92083113,0,-0.026924437
1000000,662,0,0.91970556,0,-0.040987531
1000000,663,0,0.91970556,0,-0.040987531
1000000,664,0,0.92230058,0,-0.038323757
1000000,665,0,0.97906586,0,-0.01415081
1000000,666,0,0.99084906,0,0.0018103933
1000000,667,-0.52517102,0.97952997,0,-0.063048185
1000000,668,-0.52517102,0.97952997,0,-0.063048185
1000000,669,-0.52517102,0.97947335,0,-0.062524303
1000000,670,-0.52517102,0.98612726,0,-0.072935186
1000000,671,-0.52517102,0.95888611,0,-0.12933473
1000000,672,0,0.97109187,0,-0.060264862
1000000,673,0,0.97109187,0,-0.060264862
1000000,674,0,0.94608867,0,-0.064997676
1000000,675,0,0.94721951,0,-0.063363587
1000000,676,0,0.9542212,0,-0.035212436
1000000,677,0,0.9542212,0,-0.035212436
1000000,678,0,0.9542212,0,-0.035212436
1000000,679,0,0.95216707,0,-0.036170771
1000000,680,0.47417187,0.8953568,0,-0.049784416
1000000,681,0.47417187,0.90676151,0,-0.0087886811
1000000,682,0.47417187,0.886204,0,0.039366979
1000000,683,-1.4495233,0.87160945,-1,0.048396412
1000000,684,-1.4495233,0.87829681,-1,0.10284059
1000000,685,-1.9236952,0.95863083,-1,0.08669846
1000000,686,-1.9236952,0.95863083,-1,0.08669846
1000000,687,-1.9236952,0.97007557,-1,0.034692944
1000000,688,0,0.93024642,0,-0.031304991
1000000,689,0,0.90290532,0,-0.0062454015
1000000,690,0,0.90290532,0,-0.0062454015
1000000,691,0,0.90290532,0,-0.0062454015
1000000,692,0,0.87850445,0,0.021285945
1000000,693,0,0.97337835,0,0.019444647
1000000,694,0,0.97570799,0,0.020708462
1000000,695,0,0.95828093,0,-0.044338393
1000000,696,0,0.95828093,0,-0.044338393
1000000,697,0,0.96293338,0,-0.021531836
1000000,698,0,0.96293338,0,-0.021531836
1000000,699,0,0.95140446,0,-0.050699154
1000000,700,0,0.95011187,0,0.060927475
1000000,701,0,0.91759554,0,0.014000447
1000000,702,0,0.92984556,0,-0.020237897
1000000,703,0,0.92984556,0,-0.020237897
1000000,704,4.4677448,0.83237948,4,0.24921779
1000000,705,4.4677448,0.86428245,4,0.21490472
1000000,706,4.4677448,0.87765822,4,0.17211986
1000000,707,4.4677448,0.87798944,4,0.17408958
1000000,708,4.4677448,0.87799461,4,0.17449163
1000000,709,0,0.98032398,0,-0.022734283
1000000,710,0,0.97956083,0,-0.023216827
1000000,711,0,0.98248394,0,-0.04153519
1000000,712,50.981778,0.95087988,51,-0.086294275
1000000,713,50.981778,0.93779387,51,-0.091511164
1000000,714,50.981778,0.88803751,51,-0.060764844
1000000,715,50.981778,0.89182239,51,-0.063433144
1000000,716,50.981778,0.87227989,51,-0.037434641
1000000,717,0,0.94325133,0,-0.048291581
1000000,718,0,0.96095179,0,-0.018651292
1000000,719,0,0.96094565,0,-0.018639203
1000000,720,0,0.96094565,0,-0.018639203
1000000,721,0,0.98780098,0,-0.010763457
1000000,722,0,0.97125638,0,-0.058133306
1000000,723,0,0.98454905,0,-0.044565386
1000000,724,0,0.94130321,0,-0.092995662
1000000,725,0,0.93739077,0,-0.09104533
1000000,726,0,0.92193887,0,-0.090118986
1000000,727,0,0.92339902,0,-0.055826638
1000000,728,0,0.92339902,0,-0.055826638
1000000,729,0,0.9508972,0,0.016397508
1000000,730,0,0.9682723,0,0.017391744
1000000,731,0,0.99999754,0,0.00032129453
1000000,732,0,0.96437001,0,0.00020602767
1000000,733,0,0.93316336,0,0.048523617
1000000,734,0,0.91834017,0,0.13099052
1000000,735,0,0.9136035,0,0.12848917
1000000,736,0,0.89530168,0,0.1348449
1000000,737,0,0.91915252,0,0.10710007
1000000,738,0,0.91005109,0,0.015996278
1000000,739,0,0.97522136,0,-0.019884081
1000000,740,0,0.98586507,0,-0.0018537854
1000000,741,0,0.98883969,0,-0.014218362
1000000,742,0,0.98694469,0,-0.01033896
1000000,743,0,0.98832113,0,-0.0075246967
1000000,744,0.52178617,0.96714746,0,-0.11168998
1000000,745,0.52178617,0.96714746,0,-0.11168998
1000000,746,0.52178617,0.97549906,0,-0.11553641
1000000,747,0.52178617,0.97396637,0,-0.12092572
1000000,748,0.52178617,0.97522416,0,-0.12328316
1000000,749,0,0.99999756,0,-0.0020095554
1000000,750,0,0.99999756,0,-0.0020095554
1000000,751,0,0.96895074,0,0.10131156
1000000,752,0,0.92581168,0,0.098997279
1000000,753,0,0.92581168,0,0.098997279
1000000,754,0,0.88137095,0,0.10331577
1000000,755,0,0.87136781,0,0.096578249
1000000,756,0,0.90818093,0,0.021869073
1000000,757,0,0.9369612,0,0.05995508
1000000,758,0,0.9375691,0,0.056592746
1000000,759,0,0.98284494,0,0.013924266
1000000,760,0,0.98698048,0,0.0057392798
1000000,761,0,0.99878596,0,-0.0078108293
1000000,762,0,0.99878596,0,-0.0078108293
1000000,763,0,0.99963256,0,-0.0036253059
1000000,764,0,0.95828335,0,0.036640132
1000000,765,0,0.95237195,0,-0.023472243
1000000,766,0,0.95237195,0,-0.023472243
1000000,767,0,0.95166467,0,-0.024740205
1000000,768,0,0.93846753,0,0.00059710344
1000000,769,0,0.97703215,0,-0.076737903
1000000,770,0,0.95799327,0,0.021070955
1000000,771,0,0.94651609,0,0.075954827
1000000,772,0,0.91976154,0,0.23028463
1000000,773,0,0.93370666,0,0.19764815
1000000,774,0,0.93370666,0,0.19764815
1000000,775,0,0.93055323,0,0.13817417
1000000,776,0,0.91079314,0,0.061508956
1000000,777,0,0.94511265,0,-0.05737058
1000000,778,0,0.91228133,0,-0.099582071
1000000,779,0,0.91228133,0,-0.099582071
1000000,780,0,0.93895747,0,-0.038608355
1000000,781,-0.52178617,0.93308876,0,-0.12864938
1000000,782,-0.52178617,0.94682459,0,-0.12133243
1000000,783,-0.52178617,0.97114162,0,-0.1081302
1000000,784,-0.52178617,0.94591592,0,-0.094337404
1000000,785,-0.52178617,0.94591592,0,-0.094337404
1000000,786,14.01535,0.94460033,14,0.054668751
1000000,787,14.01535,0.92497074,14,0.066124102
1000000,788,14.01535,0.92497074,14,0.066124102
1000000,789,14.01535,0.97655136,14,0.050432167
1000000,790,14.01535,0.97655136,14,0.050432167
1000000,791,0,0.98785629,0,0.0023743524
1000000,792,0,0.99999774,0,-0.0025761859
1000000,793,0,0.99999774,0,-0.0025761859
1000000,794,0,0.99999774,0,-0.0025761859
10000000,0,0.4478261,0.8140245,0,0.13996534
10000000,1,0.4478261,0.94329966,0,0.087105706
10000000,2,0.4478261,0.96021143,0,0.075298635
10000000,3,0.4478261,0.96613032,0,0.076174783
10000000,4,0,0.99021142,0,0.018360877
10000000,5,0,0.99976733,0,-0.0056847605
10000000,6,0,0.99976733,0,-0.0056847605
10000000,7,0,0.99976733,0,-0.0056847605
10000000,8,0,0.97402209,0,0.0080521052
10000000,9,0,0.95774479,0,0.047107948
10000000,10,0,0.95460282,0,0.031869536
10000000,11,0,0.95460282,0,0.031869536
10000000,12,0,0.95212084,0,0.12025271
10000000,13,0,0.97717197,0,0.084348302
10000000,14,0,0.98497742,0,0.045976866
10000000,15,0,0.98327447,0,0.07788897
10000000,16,0,0.98327447,0,0.07788897
10000000,17,0,0.99581243,0,0.001081394
10000000,18,0,0.99581243,0,0.001081394
10000000,19,0,0.98260927,0,-0.078866731
10000000,20,0,0.93573407,0,-0.05128701
10000000,21,0,0.93573407,0,-0.05128701
10000000,22,0,0.93573407,0,-0.05128701
10000000,23,0,0.89150327,0,-0.084216196
10000000,24,0,0.91868047,0,0.080965081
10000000,25,0,0.97372064,0,0.063357993
10000000,26,0,0.97372064,0,0.063357993
10000000,27,0,0.97372064,0,0.063357993
10000000,28,-0.55357191,0.9408923,0,0.20012337
10000000,29,-0.55357191,0.95567093,0,0.17002634
10000000,30,-0.55357191,0.9649262,0,0.13937054
10000000,31,-0.55357191,0.95663546,0,0.1602869
10000000,32,-0.55357191,0.95663546,0,0.1602869
10000000,33,0,0.98069513,0,-0.027564321
10000000,34,0,0.96284553,0,-0.0080436181
10000000,35,0,0.97552667,0,0.040778232
10000000,36,0,0.97388503,0,0.017272997
10000000,37,0,0.97234019,0,0.018286073
10000000,38,0,0.97839655,0,0.059654921
10000000,39,0,0.98499866,0,-0.042868071
10000000,40,0,0.97864206,0,-0.056620681
10000000,41,0,0.99079108,0,-0.017529139
10000000,42,0,0.99126361,0,-0.018890762
10000000,43,0,0.99269619,0,-0.01707258
10000000,44,0,0.99269619,0,-0.01707258
10000000,45,0,0.9995608,0,-0.0060247054
10000000,46,0,0.9857324,0,-0.0058396524
10000000,47,0,0.9857324,0,-0.0058396524
10000000,48,0,0.9857324,0,-0.0058396524
10000000,49,0,0.9857324,0,-0.0058396524
10000000,50,0,0.97700013,0,-0.0064491798
10000000,51,0,0.98356641,0,0.015703287
10000000,52,0,0.98099261,0,0.013530849
10000000,53,0,0.98099261,0,0.013530849
10000000,54,0,0.98358416,0,0.015493606
10000000,55,0,0.99319454,0,0.029257463
10000000,56,0,0.99983106,0,-0.00036770236
10000000,57,0,0.99191458,0,-0.02870395
10000000,58,0,0.99190363,0,-0.028211814
10000000,59,0,0.98321153,0,-0.0064541925
10000000,60,0,0.97942103,0,0.0004367439
10000000,61,0,0.97942103,0,0.0004367439
10000000,62,0,0.98721094,0,0.033638273
10000000,63,0,0.98728319,0,0.033107494
10000000,64,0,0.97957293,0,0.080347456
10000000,65,0,0.99303046,0,0.088064246
10000000,66,0,0.98118617,0,0.042384864
10000000,67,0,0.98118617,0,0.042384864
10000000,68,2.1071524,0.94127639,1,-0.0085321004
10000000,69,2.1071524,0.94429563,1,-0.10146536
10000000,70,2.1071524,0.945944,1,-0.080059286
10000000,71,2.1071524,0.96822182,1,-0.052735526
10000000,72,2.1071524,0.96822182,1,-0.052735526
10000000,73,0,0.99009218,0,0.019707296
10000000,74,0,0.99013799,0,0.019881848
10000000,75,0,0.99889281,0,-0.0043429479
10000000,76,4.9726665,0.86273516,6,0.076223121
10000000,77,7.9987486,0.86301291,8,0.076278875
10000000,78,7.9987486,0.87360686,8,0.059430101
10000000,79,7.9987486,0.86060708,8,0.18206024
10000000,80,7.9987486,0.86104632,8,0.18207374
10000000,81,3.0260821,0.96706155,2,0.085520573
10000000,82,0,0.96748283,0,0.084829739
10000000,83,0,0.9703462,0,0.1040299
10000000,84,0,0.97316723,0,0.042373876
10000000,85,0,0.97340121,0,0.042689742
10000000,86,0,0.9771028,0,0.0013017305
10000000,87,0,0.9771028,0,0.0013017305
10000000,88,0.44767093,0.96453402,1,0.02210949
10000000,89,0.44767093,0.98262886,1,0.030529058
10000000,90,0.44767093,0.98262886,1,0.030529058
10000000,91,0.44767093,0.97756084,1,-0.0027145931
10000000,92,0.44767093,0.95330057,1,0.0012381296
10000000,93,0,0.95580047,0,-0.019319366
10000000,94,0.52594511,0.91762366,1,-0.098520571
10000000,95,0.52594511,0.91762366,1,-0.098520571
10000000,96,0.52594511,0.92684633,1,-0.060226227
10000000,97,0.52594511,0.94528093,1,-0.067636284
10000000,98,0.52594511,0.91118966,1,-0.089797857
10000000,99,0,0.95019133,0,-0.022098447
10000000,100,43.474055,0.91077641,43,0.072477984
10000000,101,43.474055,0.93781849,43,0.086213951
10000000,102,43.474055,0.9498911,43,0.089431598
10000000,103,43.474055,0.95644264,43,0.084623321
10000000,104,43.474055,0.95176941,43,0.11002024
10000000,105,0,0.96437942,0,-0.042730082
10000000,106,0,0.96437942,0,-0.042730082
10000000,107,0,0.96437942,0,-0.042730082
10000000,108,0,0.97961633,0,-0.039621225
10000000,109,0,0.99909593,0,-0.0053093534
10000000,110,1.0164589,0.9824825,1,0.092175831
10000000,111,1.0164589,0.9824825,1,0.092175831
10000000,112,1.0164589,0.94330385,1,0.089169483
10000000,113,1.0164589,0.94330385,1,0.089169483
10000000,114,1.0164589,0.94769076,1,0.096544589
10000000,115,0,0.96315096,0,-0.016864677
10000000,116,0,0.96315096,0,-0.016864677
10000000,117,0,0.99971049,0,-0.0076498962
10000000,118,0,0.99971049,0,-0.0076498962
10000000,119,0,0.98249296,0,-0.014576701
10000000,120,0,0.98249296,0,-0.014576701
10000000,121,0,0.95978993,0,-0.01883424
10000000,122,0,0.93537321,0,-0.0023320465
10000000,123,0,0.93462089,0,-0.0028374849
10000000,124,0,0.89524384,0,-0.027286215
10000000,125,0,0.85626562,0,-0.011548743
10000000,126,0,0.85080157,0,0.020066137
10000000,127,0,0.87019586,0,-0.069874501
10000000,128,0,0.87252023,0,-0.071556269
10000000,129,0,0.95688481,0,-0.062225455
10000000,130,0,0.96139131,0,-0.07454215
10000000,131,0,0.9742775,0,-0.0054182217
10000000,132,0,0.97308525,0,0.014048137
10000000,133,-0.49345646,0.95099182,0,-0.0018476073
10000000,134,6.9997089,0.87193361,7,-0.10836802
10000000,135,6.9997089,0.84908306,7,-0.076953992
10000000,136,6.9997089,0.84379852,7,-0.092375281
10000000,137,6.9997089,0.85373834,7,-0.094368025
10000000,138,7.4931653,0.90256065,7,-0.052767645
10000000,139,0,0.979181,0,-0.043106653
10000000,140,0,0.94483534,0,-0.040911259
10000000,141,0,0.94483534,0,-0.040911259
10000000,142,0,0.87357796,0,-0.054853953
10000000,143,0,0.87357796,0,-0.054853953
10000000,144,14.505265,0.88713797,14,-0.011779071
10000000,145,14.505265,0.94310932,14,0.011438869
10000000,146,14.505265,0.93396683,14,-0.0021470676
10000000,147,14.505265,0.94798366,14,-0.1214483
10000000,148,14.505265,0.91795632,14,-0.16237851
10000000,149,0,0.96158992,0,-0.0734701
10000000,150,0,0.96158992,0,-0.0734701
10000000,151,0,0.97724664,0,-0.051899547
10000000,152,0,0.98794077,0,0.029252041
10000000,153,0,0.98502143,0,0.017013593
10000000,154,0,0.98523482,0,-0.030767222
10000000,155,0,0.98007763,0,-0.056956953
10000000,156,0,0.97217945,0,-0.054031968
10000000,157,0,0.96277964,0,-0.055030568
10000000,158,0,0.96277964,0,-0.055030568
10000000,159,0,0.95689752,0,-0.0059059618
10000000,160,0,0.96754751,0,0.11867745
10000000,161,0,0.96650707,0,0.10986902
10000000,162,0,0.95082788,0,0.10526585
10000000,163,0,0.93730469,0,0.10418523
10000000,164,0,0.95032738,0,0.089650312
10000000,165,0,0.96724393,0,0.019955318
10000000,166,0,0.95169679,0,0.081302958
10000000,167,0,0.9672487,0,0.077930638
10000000,168,0,0.96371837,0,0.058356762
10000000,169,0,0.96371837,0,0.058356762
10000000,170,0,0.96371837,0,0.058356762
10000000,171,0,0.9633363,0,-0.025323501
10000000,172,0,0.95206677,0,-0.025246563
10000000,173,0,0.95485329,0,-0.02321317
10000000,174,0,0.95485329,0,-0.02321317
10000000,175,0,0.95485329,0,-0.02321317
10000000,176,0,0.92224369,0,-0.065260156
10000000,177,0,0.92246883,0,-0.059431874
10000000,178,0,0.92246883,0,-0.059431874
10000000,179,0,0.92246883,0,-0.059431874
10000000,180,0,0.92246883,0,-0.059431874
10000000,181,0,0.99968277,0,0.0030147515
10000000,182,0,0.97673851,0,-0.038359436
10000000,183,0,0.97673851,0,-0.038359436
10000000,184,0,0.92242973,0,-0.17004283
10000000,185,0,0.92242973,0,-0.17004283
10000000,186,0,0.88149035,0,-0.19739983
10000000,187,0,0.91073408,0,-0.14984327
10000000,188,0,0.85366577,0,-0.11696259
10000000,189,0,0.90207006,0,0.039280591
10000000,190,0,0.90207006,0,0.039280591
10000000,191,0,0.94484036,0,0.048973891
10000000,192,0,0.94484036,0,0.048973891
10000000,193,0,0.98233229,0,-0.016359795
10000000,194,0,0.99828757,0,-0.0099826554
10000000,195,0,0.99828757,0,-0.0099826554
10000000,196,-0.52143264,0.95274227,0,-0.02271401
10000000,197,-0.52143264,0.95274227,0,-0.02271401
10000000,198,-0.52143264,0.94952055,0,-0.021247771
10000000,199,-0.52143264,0.94952055,0,-0.021247771
10000000,200,-0.52143264,0.93670965,0,-0.044007037
10000000,201,0,0.97522434,0,-0.036219458
10000000,202,0,0.97522434,0,-0.036219458
10000000,203,0,0.97522434,0,-0.036219458
10000000,204,0,0.94950983,0,-0.061857699
10000000,205,0,0.97432644,0,-0.030729484
10000000,206,0,0.97432644,0,-0.030729484
10000000,207,0,0.97432644,0,-0.030729484
10000000,208,0,0.85481251,0,0.018410579
10000000,209,0,0.92242192,0,0.035293366
10000000,210,0,0.92241863,0,0.035511883
10000000,211,0,0.89275644,0,-0.04145567
10000000,212,0,0.85291968,0,0.0052535821
10000000,213,0,0.84761859,0,-0.049849855
10000000,214,0,0.84188857,0,-0.079918974
10000000,215,1,0.81010707,1,-0.09415297
10000000,216,1,0.87254735,1,-0.053751033
10000000,217,1,0.90120184,1,-0.07572418
10000000,218,1,0.90120184,1,-0.07572418
10000000,219,1,0.93475606,1,-0.03780734
10000000,220,27.520063,0.92524323,27,-0.033293614
10000000,221,27.520063,0.943419,27,-0.007336623
10000000,222,27.520063,0.943419,27,-0.007336623
10000000,223,27.520063,0.943419,27,-0.007336623
10000000,224,27.520063,0.93740159,27,0.02268225
10000000,225,0,0.98669422,0,0.054612531
10000000,226,0,0.98669422,0,0.054612531
10000000,227,0,0.97201786,0,-0.031404281
10000000,228,0,0.96360037,0,-0.048690904
10000000,229,0,0.91415119,0,-0.22398519
10000000,230,0,0.91174973,0,-0.19078237
10000000,231,0,0.91174973,0,-0.19078237
10000000,232,0,0.9393891,0,-0.090693015
10000000,233,0,0.95860908,0,-0.073939637
10000000,234,0,0.97907266,0,-0.047857724
10000000,235,0,0.98251518,0,-0.076423696
10000000,236,0,0.98232608,0,-0.078963848
10000000,237,0,0.98232608,0,-0.078963848
10000000,238,0,0.98232608,0,-0.078963848
10000000,239,0,0.98374135,0,-0.086979998
10000000,240,0,0.98374135,0,-0.086979998
10000000,241,0,0.983824,0,-0.084184175
10000000,242,0,0.983824,0,-0.084184175
10000000,243,0,0.983824,0,-0.084184175
10000000,244,-0.50542472,0.94339137,0,0.028032073
10000000,245,-0.50542472,0.94339137,0,0.028032073
10000000,246,-0.50542472,0.93346714,0,0.049864003
10000000,247,-0.50542472,0.93346714,0,0.049864003
10000000,248,-0.50542472,0.93346714,0,0.049864003
10000000,249,0,0.98123608,0,-0.0071568613
10000000,250,0,0.98123608,0,-0.0071568613
10000000,251,0,0.96650028,0,0.034990817
10000000,252,24.504424,0.94145466,24,-0.052460159
10000000,253,24.504424,0.94145466,24,-0.052460159
10000000,254,24.504424,0.90642663,24,-0.10112032
10000000,255,24.504424,0.90642663,24,-0.10112032
10000000,256,24.504424,0.93610523,24,-0.074942001
10000000,257,0,0.97227069,0,-0.014611856
10000000,258,0,0.97227069,0,-0.014611856
10000000,259,0,0.99152413,0,0.028509558
10000000,260,-79.502349,0.95267634,-79,-0.0098934983
10000000,261,-79.502349,0.96829959,-79,-0.041372612
10000000,262,-79.502349,0.96829959,-79,-0.041372612
10000000,263,-79.502349,0.96829959,-79,-0.041372612
10000000,264,-79.502349,0.96829959,-79,-0.041372612
10000000,265,0,0.98242144,0,0.0078142226
10000000,266,0,0.94878561,0,0.016433643
10000000,267,0,0.94260058,0,0.010251093
10000000,268,0,0.92037551,0,0.041476595
10000000,269,0,0.89318342,0,0.077948582
10000000,270,0,0.93547249,0,0.066106102
10000000,271,0,0.94980699,0,0.088204003
10000000,272,0,0.95982833,0,0.059416601
10000000,273,0,0.97221048,0,0.034598347
10000000,274,-7.9996581,0.97590496,-8,-0.05891197
10000000,275,-7.9996581,0.97590496,-8,-0.05891197
10000000,276,-7.9996581,0.97590496,-8,-0.05891197
10000000,277,-7.9996581,0.97590496,-8,-0.05891197
10000000,278,-7.9996581,0.94702522,-8,-0.089829464
10000000,279,0,0.95178632,0,-0.006328793
10000000,280,0,0.88832937,0,-0.05749704
10000000,281,0,0.88845848,0,-0.056494108
10000000,282,0,0.88845848,0,-0.056494108
10000000,283,0,0.88945613,0,-0.039546034
10000000,284,0,0.86901125,0,-0.01648714
10000000,285,0,0.89675807,0,0.011977535
10000000,286,0,0.90130156,0,0.018440087
10000000,287,0,0.90130156,0,0.018440087
10000000,288,0,0.88989743,0,-0.001948963
10000000,289,0,0.95698876,0,-0.012931035
10000000,290,4.9997799,0.92428532,5,-0.038897083
10000000,291,4.9997799,0.92377799,5,-0.047831748
10000000,292,4.9997799,0.92377799,5,-0.047831748
10000000,293,4.9997799,0.95277121,5,-0.026654794
10000000,294,4.9997799,0.95321164,5,-0.022849926
10000000,295,0,0.99954925,0,-0.0025897847
10000000,296,0,0.97734119,0,-0.0067764247
10000000,297,0,0.97734119,0,-0.0067764247
10000000,298,0,0.95296619,0,-0.0054109626
10000000,299,0,0.95296619,0,-0.0054109626
10000000,300,0,0.92804465,0,-0.029060405
10000000,301,0,0.93404518,0,-0.015375969
10000000,302,0,0.93441867,0,-0.017569331
10000000,303,0,0.95963873,0,-0.035490919
10000000,304,0,0.92233222,0,-0.033023706
10000000,305,0,0.92921422,0,-0.011379334
10000000,306,0,0.92887649,0,0.0052019414
10000000,307,0,0.92875531,0,0.007937365
10000000,308,42.503987,0.8388234,42,-0.03269843
10000000,309,42.503987,0.87222242,42,-0.032277354
10000000,310,43.504291,0.82619831,44,-0.051302654
10000000,311,43.504291,0.78220383,44,-0.010472503
10000000,312,43.504291,0.78220383,44,-0.010472503
10000000,313,1.0003047,0.90744468,2,0.024964366
10000000,314,1.0003047,0.90744468,2,0.024964366
10000000,315,0,0.96343203,0,0.022144129
10000000,316,0,0.90886458,0,-0.040225443
10000000,317,0,0.90886458,0,-0.040225443
10000000,318,0,0.90886458,0,-0.040225443
10000000,319,0,0.91091398,0,-0.045331425
10000000,320,0,0.89433225,0,-0.040976257
10000000,321,0,0.99248548,0,-0.0099865098
10000000,322,0,0.99248548,0,-0.0099865098
10000000,323,33.998144,0.99248628,33,-0.0099496931
10000000,324,33.998144,0.96614526,33,-0.011733679
10000000,325,33.998144,0.97449871,33,-0.00065881847
10000000,326,33.998144,0.97449871,33,-0.00065881847
10000000,327,33.998144,0.97422618,33,-0.0010237842
10000000,328,0,0.98918079,0,-0.025936256
10000000,329,0,0.98914688,0,-0.023434058
10000000,330,0,0.98914688,0,-0.023434058
10000000,331,0,0.98914688,0,-0.023434058
10000000,332,0.48072802,0.96861995,1,-0.09711504
10000000,333,34.998645,0.96546889,35,-0.03804454
10000000,334,34.998645,0.9422103,35,-0.01229447
10000000,335,35.480728,0.9422103,36,-0.01229447
10000000,336,35.480728,0.94181523,36,-0.0040397997
10000000,337,35,0.95301663,35,0.10668442
10000000,338,-112.50108,0.94320193,-112,0.10449625
10000000,339,-112.50108,0.9731367,-112,0.15331316
10000000,340,-112.98316,0.97416399,-113,0.15556128
10000000,341,-112.98316,0.97417596,-113,0.14338811
10000000,342,-112.98316,0.97417596,-113,0.14338811
10000000,343,0,0.96210412,0,0.018583971
10000000,344,0,0.96300392,0,0.11277892
10000000,345,0,0.96300392,0,0.11277892
10000000,346,0,0.87900767,0,0.15844578
10000000,347,0,0.8423203,0,0.16966757
10000000,348,0,0.88893442,0,0.12070893
10000000,349,0,0.91611738,0,0.053701204
10000000,350,0,0.913743,0,0.039458443
10000000,351,0,0.97330057,0,0.0061283251
10000000,352,0,0.97604227,0,-0.0048022196
10000000,353,-0.47078131,0.96431624,0,-0.0081540705
10000000,354,-0.47078131,0.96431624,0,-0.0081540705
10000000,355,-0.47078131,0.96769775,0,0.0006358583
10000000,356,-0.47078131,0.945289,0,0.053462655
10000000,357,-0.47078131,0.96119906,0,0.052336088
10000000,358,0,0.96381597,0,0.090176239
10000000,359,0,0.96974058,0,0.084863608
10000000,360,0,0.96514927,0,0.047493529
10000000,361,0,0.96290843,0,-0.041351897
10000000,362,0,0.96290843,0,-0.041351897
10000000,363,0,0.95989522,0,-0.077329528
10000000,364,0,0.95711754,0,0.057927039
10000000,365,0,0.95544017,0,0.093654541
10000000,366,0,0.95544017,0,0.093654541
10000000,367,0,0.95544017,0,0.093654541
10000000,368,0,0.95406179,0,0.079776115
10000000,369,0,0.98345211,0,-0.028992353
10000000,370,0,0.98867342,0,-0.017368121
10000000,371,-7.9990348,0.95983202,-8,0.066984008
10000000,372,-7.9990348,0.93057723,-8,0.096529335
10000000,373,-7.9990348,0.94502574,-8,0.10868196
10000000,374,-8.9989378,0.91828744,-9,0.09566449
10000000,375,-8.9989378,0.91828744,-9,0.09566449
10000000,376,-0.99990298,0.94708789,-1,-0.068592382
10000000,377,-0.99990298,0.97959092,-1,-0.10727862
10000000,378,-0.99990298,0.96966606,-1,-0.16638777
